smiles,doi,id,group,group_name,MIC,lgMIC,scaffold,QED Score,Lipinski Rule of Five,Lipinski Rule of Three,SAScore,Predicted MIC (log),Predicted MIC,ADMET Score,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4c,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.471,-0.3269790928711038,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.263342307979169,FALSE,FALSE,8.960752099666463,-0.6509909007569921,0.2233619020637526,0.4169790476190476,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4d,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.029,-1.537602002101044,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.2453578890752528,FALSE,FALSE,8.973200021478227,-0.6509909007569921,0.2233619020637526,0.3873090476190475,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4e,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.437,-0.3595185630295782,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.2076763126273343,FALSE,FALSE,8.997834860305378,-0.6509909007569921,0.2233619020637526,0.32796904761904755,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCCCCCCCCC)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,4f,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.417,-0.3798639450262425,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.1685869108537342,FALSE,FALSE,9.022120442345477,-0.6509909007569921,0.2233619020637526,0.28529571428571415,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC4CC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5a,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.015,-1.8239087409443189,c1cc(-c2nc3ccccc3n2CC2CC2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.3630419221293923,FALSE,FALSE,8.948217678393302,-0.627873933494387,0.2355733004139222,0.4763190476190476,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC4CCCCC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5b,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.112,-0.9507819773298184,c1cc(-c2nc3ccccc3n2CC2CCCCC2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.3361256092672678,FALSE,FALSE,8.98556103370835,-0.9507819773298184,0.112,0.43730904761904754,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CC=C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5c,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.249,-0.6038006529042637,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.2939913655651115,FALSE,FALSE,8.935597317008098,-0.6038006529042637,0.249,0.4837857142857143,
[Cl-].C#CCN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,5d,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.25,-0.6020599913279624,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.29323672379264,FALSE,FALSE,8.935597317008098,-0.6020599913279624,0.25,0.5188790476190476,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCO)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,6a,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.494,-0.306273051076353,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.3429490063379079,FALSE,FALSE,8.935597317008098,-0.5540271786278279,0.279236908623102,0.449492380952381,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCN(C)C)=C4C=C5C=6C=C7OCOC7=CC6CC[N+]5=CC14,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,6b,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.47,-0.3279021420642826,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.3371177927029402,FALSE,FALSE,8.960752099666463,-0.5654827132535596,0.2719676738513965,0.46740857142857145,
[Cl-].OC=1C(OC)=CC(C2=NC=3C=CC=CC3N2CCN4CCOCC4)=C5C=C6C=7C=C8OCOC8=CC7CC[N+]6=CC15,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,6c,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.436,-0.3605135107314139,c1cc(-c2nc3ccccc3n2CCN2CCOCC2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.3095184224657263,FALSE,FALSE,8.997834860305378,-0.3605135107314139,0.436,0.4474004761904762,
[Cl-].FC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7a,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.22,-0.6575773191777937,c1ccc(Cn2c(-c3cccc4c[n+]5c(cc34)-c3cc4c(cc3CC5)OCO4)nc3ccccc32)cc1,0.3243414827790433,FALSE,FALSE,8.997834860305378,-0.6944215273991161,0.2021056583394403,0.4504057142857143,
[Cl-].FC1=CC=C(C(F)=C1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7b,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.107,-0.9706162223147904,c1ccc(Cn2c(-c3cccc4c[n+]5c(cc34)-c3cc4c(cc3CC5)OCO4)nc3ccccc32)cc1,0.3155543558193767,FALSE,FALSE,9.010021345660745,-0.9706162223147904,0.107,0.4457690476190476,
[Cl-].ClC=1C=CC=CC1CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7c,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.428,-0.368556230986828,c1ccc(Cn2c(-c3cccc4c[n+]5c(cc34)-c3cc4c(cc3CC5)OCO4)nc3ccccc32)cc1,0.3149721486982834,FALSE,FALSE,8.997834860305378,-0.368556230986828,0.428,0.43326238095238084,
[Cl-].ClC1=CC=C(C(Cl)=C1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7d,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.202,-0.6946486305533762,c1ccc(Cn2c(-c3cccc4c[n+]5c(cc34)-c3cc4c(cc3CC5)OCO4)nc3ccccc32)cc1,0.2958062711072801,FALSE,FALSE,9.010021345660745,-0.5472128061870744,0.2836528776403759,0.4114823809523809,
[Cl-].ClC1=CC=C(C=C1Cl)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,7e,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.202,-0.6946486305533762,c1ccc(Cn2c(-c3cccc4c[n+]5c(cc34)-c3cc4c(cc3CC5)OCO4)nc3ccccc32)cc1,0.2958062711072801,FALSE,FALSE,9.010021345660745,-0.6946486305533762,0.202,0.4114823809523809,
[Cl-].O=C(N1CCCC1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,8a,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.219,-0.6595558851598816,O=C(Cn1c(-c2cccc3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21)N1CCCC1,0.3217085118184821,FALSE,FALSE,8.997834860305378,-0.6595558851598816,0.219,0.4617271428571428,
[Cl-].O=C(N1CCOCC1)CN2C(=NC=3C=CC=CC32)C=4C=C(OC)C(O)=C5C=[N+]6C(=CC45)C=7C=C8OCOC8=CC7CC6,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,8b,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.426,-0.370590400897281,O=C(Cn1c(-c2cccc3c[n+]4c(cc23)-c2cc3c(cc2CC4)OCO3)nc2ccccc21)N1CCOCC1,0.302958436872195,FALSE,FALSE,9.010021345660745,-0.370590400897281,0.426,0.45952571428571426,
[Cl-].O=C(N(CC)CC)CN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,9a,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.055,-1.259637310505756,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.3047066445089135,FALSE,FALSE,8.997834860305378,-1.259637310505756,0.055,0.4201938095238094,
[Cl-].O=C(N(C(C)C)C(C)C)CN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,9b,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.416,-0.3809066693732573,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.2957796718665666,FALSE,FALSE,9.022120442345477,-0.3809066693732573,0.416,0.3942938095238095,
[Cl-].O=C(OC(C)(C)C)CN1C(=NC=2C=CC=CC21)C=3C=C(OC)C(O)=C4C=[N+]5C(=CC34)C=6C=C7OCOC7=CC6CC5,https://doi.org/10.1021/acs.jafc.1c02545?urlappend=%3Fref%3DPDF&jav=VoR&rel=cite-as,10,[Cl-].COC1=CC(C2=NC3=C(N2)C=CC=C3)=C2C=C3C4=C(CC[N+]3=CC2=C1O)C=C1OCOC1=C4,berberine,0.218,-0.6615435063953952,c1cc(-c2nc3ccccc3[nH]2)c2cc3[n+](cc2c1)CCc1cc2c(cc1-3)OCO2,0.2542935272437298,FALSE,FALSE,8.997834860305378,-0.6615435063953952,0.218,0.41395285714285707,
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=NC=CC5,10.1039/c5ra23282a,8b,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0296015629625244,-1.528685357587024,c1ccc(-c2nc3cc(-c4nc(-c5cccnc5)no4)ccc3[nH]2)cc1,0.3753873867028437,FALSE,FALSE,8.831672371174363,-1.528685357587024,0.0296015629625244,0.45968214285714276,2016
FC1=CC=CC(Cl)=C1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC=CC5Cl,10.1039/c5ra23282a,8c,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0142279245214295,-1.8468584473950007,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.3263752908455085,FALSE,FALSE,8.844935591952018,-1.8468584473950007,0.0142279245214295,0.48602671428571426,
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)CC=5C=CC=C(Cl)C5,10.1039/c5ra23282a,8d,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.1064375562788578,-0.972905105060056,c1ccc(Cc2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.2889690715484203,FALSE,FALSE,8.858125234884326,-0.972905105060056,0.1064375562788578,0.4591993809523809,
ClC=1C=CC(=C(Cl)C1)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=NC=CC5,10.1039/c5ra23282a,8g,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0296015629625244,-1.528685357587024,c1ccc(-c2nc3cc(-c4nc(-c5cccnc5)no4)ccc3[nH]2)cc1,0.3753873867028437,FALSE,FALSE,8.831672371174363,-1.528685357587024,0.0296015629625244,0.45968214285714276,
ClC=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC(Cl)=CC5Cl)N4C)C3,10.1039/c5ra23282a,8h,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0548568018045693,-1.2607695157091687,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.2962203736570569,FALSE,FALSE,8.844935591952018,-1.2607695157091687,0.0548568018045693,0.48054171428571424,
ClC1=CC=CC(=C1)CC2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC=C(Cl)C5Cl)N4C)C3,10.1039/c5ra23282a,8i,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0532187781394289,-1.273935100724037,c1ccc(Cc2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.2889690715484205,FALSE,FALSE,8.858125234884326,-1.7254800942200088,0.0188156794544262,0.4591993809523809,
FC1=CC=CC(Cl)=C1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=NC=CC5,10.1039/c5ra23282a,8l,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.1232073333004779,-0.9093634421947278,c1ccc(-c2nc3cc(-c4nc(-c5cccnc5)no4)ccc3[nH]2)cc1,0.4151362593055265,FALSE,FALSE,8.831672371174363,-1.7710137688304917,0.0169428408417614,0.46516714285714283,
FC=1C(Cl)=CC=CC1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC(Cl)=CC5,10.1039/c5ra23282a,8m,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.028455849042859,-1.54582845173102,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.3263752908455085,FALSE,FALSE,8.844935591952018,-1.8468584473950007,0.0142279245214295,0.48602671428571426,
O=S(=O)(C=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC=C(Cl)C5F)N4C)C3)C,10.1039/c5ra23282a,8o,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0258839900274163,-1.586968776174776,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.3514499879035239,FALSE,FALSE,8.884273883353071,-1.586968776174776,0.0258839900274163,0.3808348571428571,
FC1=CC=CC(Cl)=C1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC(Cl)=CC5,10.1039/c5ra23282a,8a,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0071139622607147,-2.1478884430589824,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.3263752908455085,FALSE,FALSE,8.844935591952018,-1.7523225697840767,0.0176879470797969,0.48602671428571426,
O=S(=O)(C=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C(F)=CC=CC5Cl)N4C)C3)C,10.1039/c5ra23282a,8e,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0258839900274163,-1.586968776174776,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.3514499879035238,FALSE,FALSE,8.884273883353071,-1.586968776174776,0.0258839900274163,0.3808348571428571,
ClC=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC(Cl)=CC5Cl)N4C)C3,10.1039/c5ra23282a,8f,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0548568018045693,-1.2607695157091687,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.2962203736570569,FALSE,FALSE,8.844935591952018,-1.2607695157091687,0.0548568018045693,0.48054171428571424,
O=S(=O)(C=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC(Cl)=CC5Cl)N4C)C3)C,10.1039/c5ra23282a,8j,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.012515544306028,-1.902550258004295,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.3166848420779795,FALSE,FALSE,8.884273883353071,-1.902550258004295,0.012515544306028,0.37534985714285707,
FC=1C(Cl)=CC=CC1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC(Cl)=CC5,10.1039/c5ra23282a,8k,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0071139622607147,-2.1478884430589824,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.3263752908455085,FALSE,FALSE,8.844935591952018,-1.8468584473950007,0.0142279245214295,0.48602671428571426,
FC=1C(Cl)=CC=CC1C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)CC=5C=CC=C(Cl)C5,10.1039/c5ra23282a,8n,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0068938284241921,-2.161539529653606,c1ccc(Cc2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.3193371649130827,FALSE,FALSE,8.858125234884326,-2.161539529653606,0.0068938284241921,0.4646843809523809,
ClC=1C=CC(=CC1)C2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC=C(Cl)C5Cl)N4C)C3,10.1039/c5ra23282a,8p,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0274284009022846,-1.56179951137315,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.2962203736570569,FALSE,FALSE,8.844935591952018,-1.56179951137315,0.0274284009022846,0.48054171428571424,
ClC1=CC=CC(=C1Cl)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=NC=CC5,10.1039/c5ra23282a,8q,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0148007814812622,-1.829715353251005,c1ccc(-c2nc3cc(-c4nc(-c5cccnc5)no4)ccc3[nH]2)cc1,0.3753873867028437,FALSE,FALSE,8.831672371174363,-1.829715353251005,0.0148007814812622,0.45968214285714276,
ClC1=CC=CC(=C1Cl)C2=NC=3C=C(C=CC3N2C)C4=NC(=NO4)C=5C=CC=CC5Cl,10.1039/c5ra23282a,8r,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0068571002255711,-2.1638595027011127,c1ccc(-c2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.2962203736570569,FALSE,FALSE,8.844935591952018,-2.1638595027011127,0.0068571002255711,0.48054171428571424,
ClC1=CC=CC(=C1)CC2=NOC(=N2)C=3C=CC4=C(N=C(C=5C=CC=C(Cl)C5Cl)N4C)C3,10.1039/c5ra23282a,8s,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0066523472674286,-2.1770250877159807,c1ccc(Cc2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.2889690715484205,FALSE,FALSE,8.858125234884326,-1.7254800942200088,0.0188156794544262,0.4591993809523809,
C1=C(C=CC(=C1)CC2=NOC(=N2)C3=CC4=C(C=C3)[N](C(=N4)C5=C(C(=CC=C5)Cl)Cl)C)[S](C)(=O)=O,10.1039/c5ra23282a,8t,CN1C2=C(C=C(C=C2)C2=NC=NO2)N=C1C1=CC=CC=C1,oxadiazole,0.0973888111942594,-1.0114909354798598,c1ccc(Cc2noc(-c3ccc4[nH]c(-c5ccccc5)nc4c3)n2)cc1,0.3043561637854357,FALSE,FALSE,8.89722879283236,-1.0114909354798598,0.0973888111942594,0.35847619047619045,
O=C(C=1C=CN=CC1)N2N=C(C3=NC=4C=CC=CC4N3)CC2C5=CC=C(O)C=C5,https://doi.org/10.3390/antibiotics10081002,3g,O=C(N1N=C(CC1C1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2)C1=CC=NC=C1,pyrazole,0.0652041803704118,-1.1857245598876671,O=C(c1ccncc1)N1N=C(c2nc3ccccc3[nH]2)CC1c1ccccc1,0.5644845636597217,TRUE,FALSE,8.99841176784298,-1.1857245598876671,0.0652041803704119,0.4378987142857142,2021
O=C(C=1C=CN=CC1)N2N=C(C3=NC=4C=CC=CC4N3)CC2C5=CC=C(C=C5)C,https://doi.org/10.3390/antibiotics10081002,3h,O=C(N1N=C(CC1C1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2)C1=CC=NC=C1,pyrazole,0.065541279208471,-1.1834850864849429,O=C(c1ccncc1)N1N=C(c2nc3ccccc3[nH]2)CC1c1ccccc1,0.5762080737885168,TRUE,FALSE,8.99841176784298,-1.1834850864849429,0.065541279208471,0.4925453809523808,
N(=C\1/C2=C(N(N=C2C)C3=CC=CC=C3)OC1)\C=4NC=5C(N4)=CC=CC5,https://doi.org/10.3390/antibiotics10081002,10,N(=C\1/C2=C(N(N=C2C)C3=CC=CC=C3)OC1)\C=4NC=5C(N4)=CC=CC5,pyrazole,0.1518081873191584,-0.8187048054389102,c1ccc(-n2ncc3c2OC/C3=N\c2nc3ccccc3[nH]2)cc1,0.6111207666462797,TRUE,FALSE,8.77795011680664,-1.2368623998887989,0.0579612309363027,0.5401454761904761,
OC=1C=CC=CC1C2=NN(C=C2C3=NC=4C=CC=CC4N3)C5=NC=CC=C5,https://doi.org/10.3390/antibiotics10081002,28g,N1C=C(C=N1)C1=NC2=C(N1)C=CC=C2,pyrazole,0.1768609307129617,-0.7523680938835912,c1ccc(-c2nn(-c3ccccn3)cc2-c2nc3ccccc3[nH]2)cc1,0.5097806938325279,TRUE,FALSE,8.804937509573431,-0.7523680938835912,0.1768609307129617,0.44797928571428564,
C1(=CC5=C(C=C1)N=C(C3=C(C2=CC=C(C=C2)OC)[N]=C(S3)N4CCOCC4)[N]5)C,https://doi.org/10.1016/j.bioorg.2023.106538,6b,C1CN(CCO1)C1=NC(=C(S1)C1=NC2=C([N]1)C=CC=C2)C1=CC=CC=C1,"4-(1,3-thiazol-2-yl)morpholine",157.4,2.1970047280230456,c1ccc(-c2nc(N3CCOCC3)sc2C2=Nc3ccccc3[N]2)cc1,0.6496036260066697,TRUE,FALSE,8.831672371174363,2.1970047280230456,157.39999999999995,0.4824364285714284,2023
